"","Genus","value","Type"
"867","Alistipes","NA","PC04925-MSA1002_Diff"
"868","Anaerostipes","NA","PC04925-MSA1002_Diff"
"869","Bacteroides","NA","PC04925-MSA1002_Diff"
"870","Bifidobacterium","NA","PC04925-MSA1002_Diff"
"871","Bilophila","NA","PC04925-MSA1002_Diff"
"872","Clostridium","NA","PC04925-MSA1002_Diff"
"873","Lachnoclostridium","NA","PC04925-MSA1002_Diff"
"874","Collinsella","NA","PC04925-MSA1002_Diff"
"875","Coprobacillus","NA","PC04925-MSA1002_Diff"
"876","Cryptococcus",NA,"PC04925-MSA1002_Diff"
"877","Deinococcus","NA","PC04925-MSA1002_Diff"
"878","Enterococcus","-79.9060935132822","PC04925-MSA1002_Diff"
"879","Fusobacterium","NA","PC04925-MSA1002_Diff"
"880","Helicobacter","NA","PC04925-MSA1002_Diff"
"881","Listeria","-99.930941394356","PC04925-MSA1002_Diff"
"882","Neisseria","NA","PC04925-MSA1002_Diff"
"883","Paenibacillus","NA","PC04925-MSA1002_Diff"
"884","Parabacteroides","NA","PC04925-MSA1002_Diff"
"885","Pediococcus","NA","PC04925-MSA1002_Diff"
"886","Porphyromonadaceae","NA","PC04925-MSA1002_Diff"
"887","Propionibacterium","NA","PC04925-MSA1002_Diff"
"888","Pseudomonas","-91.7503243445594","PC04925-MSA1002_Diff"
"889","Pyramidobacter","NA","PC04925-MSA1002_Diff"
"890","Ralstonia","NA","PC04925-MSA1002_Diff"
"891","Rhodobacter","NA","PC04925-MSA1002_Diff"
"892","Saccharomyces",NA,"PC04925-MSA1002_Diff"
"893","Salmonella",NA,"PC04925-MSA1002_Diff"
"894","Streptococcus","NA","PC04925-MSA1002_Diff"
"895","Subdoligranulum","NA","PC04925-MSA1002_Diff"
"896","[Clostridium] innocuum group","NA","PC04925-MSA1002_Diff"
"897","[Eubacterium] coprostanoligenes group","NA","PC04925-MSA1002_Diff"
"898","[Eubacterium] eligens group","NA","PC04925-MSA1002_Diff"
"899","[Eubacterium] hallii group","NA","PC04925-MSA1002_Diff"
"900","[Eubacterium] rectale group","NA","PC04925-MSA1002_Diff"
"901","[Eubacterium] ventriosum group","NA","PC04925-MSA1002_Diff"
"902","[Eubacterium] xylanophilum group","NA","PC04925-MSA1002_Diff"
"903","[Ruminococcus] gauvreauii group","NA","PC04925-MSA1002_Diff"
"904","[Ruminococcus] torques group","NA","PC04925-MSA1002_Diff"
"905","Adlercreutzia","NA","PC04925-MSA1002_Diff"
"906","Akkermansia","NA","PC04925-MSA1002_Diff"
"907","Ambiguous_taxa","NA","PC04925-MSA1002_Diff"
"908","Anaerofilum","NA","PC04925-MSA1002_Diff"
"909","Anaerotruncus","NA","PC04925-MSA1002_Diff"
"910","Blautia","NA","PC04925-MSA1002_Diff"
"911","Butyricicoccus","NA","PC04925-MSA1002_Diff"
"912","Candidatus Stoquefichus","NA","PC04925-MSA1002_Diff"
"913","Carnobacterium","NA","PC04925-MSA1002_Diff"
"914","Christensenellaceae R-7 group","NA","PC04925-MSA1002_Diff"
"915","Clostridium sensu stricto 1","NA","PC04925-MSA1002_Diff"
"916","Coprococcus 1","NA","PC04925-MSA1002_Diff"
"917","Coprococcus 2","NA","PC04925-MSA1002_Diff"
"918","Coprococcus 3","NA","PC04925-MSA1002_Diff"
"919","Defluviitaleaceae UCG-011","NA","PC04925-MSA1002_Diff"
"920","Dialister","NA","PC04925-MSA1002_Diff"
"921","Dorea","NA","PC04925-MSA1002_Diff"
"922","Eisenbergiella","NA","PC04925-MSA1002_Diff"
"923","Enterobacter","NA","PC04925-MSA1002_Diff"
"924","Erwinia","NA","PC04925-MSA1002_Diff"
"925","Erysipelatoclostridium","NA","PC04925-MSA1002_Diff"
"926","Erysipelotrichaceae UCG-003","NA","PC04925-MSA1002_Diff"
"927","Faecalibacterium","NA","PC04925-MSA1002_Diff"
"928","Family XIII AD3011 group","NA","PC04925-MSA1002_Diff"
"929","Flavonifractor","NA","PC04925-MSA1002_Diff"
"930","Fusicatenibacter","NA","PC04925-MSA1002_Diff"
"931","Gordonibacter","NA","PC04925-MSA1002_Diff"
"932","Gossypium arboreum","NA","PC04925-MSA1002_Diff"
"933","Holdemania","NA","PC04925-MSA1002_Diff"
"934","Hungatella","NA","PC04925-MSA1002_Diff"
"935","Intestinibacter","NA","PC04925-MSA1002_Diff"
"936","Intestinimonas","NA","PC04925-MSA1002_Diff"
"937","Kluyvera","NA","PC04925-MSA1002_Diff"
"938","Lachnospira","NA","PC04925-MSA1002_Diff"
"939","Lachnospiraceae FCS020 group","NA","PC04925-MSA1002_Diff"
"940","Lachnospiraceae ND3007 group","NA","PC04925-MSA1002_Diff"
"941","Lachnospiraceae NK4A136 group","NA","PC04925-MSA1002_Diff"
"942","Lachnospiraceae UCG-001","NA","PC04925-MSA1002_Diff"
"943","Lachnospiraceae UCG-004","NA","PC04925-MSA1002_Diff"
"944","Lachnospiraceae UCG-008","NA","PC04925-MSA1002_Diff"
"945","Lactonifactor","NA","PC04925-MSA1002_Diff"
"946","Marvinbryantia","NA","PC04925-MSA1002_Diff"
"947","Odoribacter","NA","PC04925-MSA1002_Diff"
"948","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-MSA1002_Diff"
"949","Other","NA","PC04925-MSA1002_Diff"
"950","Oxalobacter","NA","PC04925-MSA1002_Diff"
"951","Parasutterella","NA","PC04925-MSA1002_Diff"
"952","Phascolarctobacterium","NA","PC04925-MSA1002_Diff"
"953","Porphyromonas","NA","PC04925-MSA1002_Diff"
"954","Raoultella","NA","PC04925-MSA1002_Diff"
"955","Roseburia","NA","PC04925-MSA1002_Diff"
"956","Ruminiclostridium","NA","PC04925-MSA1002_Diff"
"957","Ruminiclostridium 5","NA","PC04925-MSA1002_Diff"
"958","Ruminiclostridium 9","NA","PC04925-MSA1002_Diff"
"959","Ruminococcaceae NK4A214 group","NA","PC04925-MSA1002_Diff"
"960","Ruminococcaceae UCG-002","NA","PC04925-MSA1002_Diff"
"961","Ruminococcaceae UCG-003","NA","PC04925-MSA1002_Diff"
"962","Ruminococcaceae UCG-004","NA","PC04925-MSA1002_Diff"
"963","Ruminococcaceae UCG-005","NA","PC04925-MSA1002_Diff"
"964","Ruminococcaceae UCG-013","NA","PC04925-MSA1002_Diff"
"965","Ruminococcaceae UCG-014","NA","PC04925-MSA1002_Diff"
"966","Ruminococcus 1","NA","PC04925-MSA1002_Diff"
"967","Ruminococcus 2","NA","PC04925-MSA1002_Diff"
"968","Sellimonas","NA","PC04925-MSA1002_Diff"
"969","Serratia","NA","PC04925-MSA1002_Diff"
"970","Succiniclasticum","NA","PC04925-MSA1002_Diff"
"971","Tyzzerella","NA","PC04925-MSA1002_Diff"
"972","Tyzzerella 3","NA","PC04925-MSA1002_Diff"
"973","Acinetobacter","NA","PC04925-MSA1003_Diff"
"974","Actinomyces","NA","PC04925-MSA1003_Diff"
"975","Alistipes","NA","PC04925-MSA1003_Diff"
"976","Anaerostipes","NA","PC04925-MSA1003_Diff"
"977","Bacteroides","NA","PC04925-MSA1003_Diff"
"978","Bifidobacterium","NA","PC04925-MSA1003_Diff"
"979","Bilophila","NA","PC04925-MSA1003_Diff"
"980","Clostridium","NA","PC04925-MSA1003_Diff"
"981","Lachnoclostridium","NA","PC04925-MSA1003_Diff"
"982","Collinsella","NA","PC04925-MSA1003_Diff"
"983","Coprobacillus","NA","PC04925-MSA1003_Diff"
"984","Cryptococcus",NA,"PC04925-MSA1003_Diff"
"985","Deinococcus","NA","PC04925-MSA1003_Diff"
"986","Enterococcus","-99.7875204173563","PC04925-MSA1003_Diff"
"987","Fusobacterium","NA","PC04925-MSA1003_Diff"
"988","Helicobacter","NA","PC04925-MSA1003_Diff"
"989","Listeria","-99.8766845767639","PC04925-MSA1003_Diff"
"990","Neisseria","NA","PC04925-MSA1003_Diff"
"991","Paenibacillus","NA","PC04925-MSA1003_Diff"
"992","Parabacteroides","NA","PC04925-MSA1003_Diff"
"993","Pediococcus","NA","PC04925-MSA1003_Diff"
"994","Porphyromonadaceae","NA","PC04925-MSA1003_Diff"
"995","Propionibacterium","NA","PC04925-MSA1003_Diff"
"996","Pseudomonas","-98.0709216553967","PC04925-MSA1003_Diff"
"997","Pyramidobacter","NA","PC04925-MSA1003_Diff"
"998","Ralstonia","NA","PC04925-MSA1003_Diff"
"999","Rhodobacter","NA","PC04925-MSA1003_Diff"
"1000","Saccharomyces",NA,"PC04925-MSA1003_Diff"
"1001","Salmonella",NA,"PC04925-MSA1003_Diff"
"1002","Streptococcus","NA","PC04925-MSA1003_Diff"
"1003","Subdoligranulum","NA","PC04925-MSA1003_Diff"
"1004","[Clostridium] innocuum group","NA","PC04925-MSA1003_Diff"
"1005","[Eubacterium] coprostanoligenes group","NA","PC04925-MSA1003_Diff"
"1006","[Eubacterium] eligens group","NA","PC04925-MSA1003_Diff"
"1007","[Eubacterium] hallii group","NA","PC04925-MSA1003_Diff"
"1008","[Eubacterium] rectale group","NA","PC04925-MSA1003_Diff"
"1009","[Eubacterium] ventriosum group","NA","PC04925-MSA1003_Diff"
"1010","[Eubacterium] xylanophilum group","NA","PC04925-MSA1003_Diff"
"1011","[Ruminococcus] gauvreauii group","NA","PC04925-MSA1003_Diff"
"1012","[Ruminococcus] torques group","NA","PC04925-MSA1003_Diff"
"1013","Adlercreutzia","NA","PC04925-MSA1003_Diff"
"1014","Akkermansia","NA","PC04925-MSA1003_Diff"
"1015","Ambiguous_taxa","NA","PC04925-MSA1003_Diff"
"1016","Anaerofilum","NA","PC04925-MSA1003_Diff"
"1017","Anaerotruncus","NA","PC04925-MSA1003_Diff"
"1018","Blautia","NA","PC04925-MSA1003_Diff"
"1019","Butyricicoccus","NA","PC04925-MSA1003_Diff"
"1020","Candidatus Stoquefichus","NA","PC04925-MSA1003_Diff"
"1021","Carnobacterium","NA","PC04925-MSA1003_Diff"
"1022","Christensenellaceae R-7 group","NA","PC04925-MSA1003_Diff"
"1023","Clostridium sensu stricto 1","NA","PC04925-MSA1003_Diff"
"1024","Coprococcus 1","NA","PC04925-MSA1003_Diff"
"1025","Coprococcus 2","NA","PC04925-MSA1003_Diff"
"1026","Coprococcus 3","NA","PC04925-MSA1003_Diff"
"1027","Defluviitaleaceae UCG-011","NA","PC04925-MSA1003_Diff"
"1028","Dialister","NA","PC04925-MSA1003_Diff"
"1029","Dorea","NA","PC04925-MSA1003_Diff"
"1030","Eisenbergiella","NA","PC04925-MSA1003_Diff"
"1031","Enterobacter","NA","PC04925-MSA1003_Diff"
"1032","Erwinia","NA","PC04925-MSA1003_Diff"
"1033","Erysipelatoclostridium","NA","PC04925-MSA1003_Diff"
"1034","Erysipelotrichaceae UCG-003","NA","PC04925-MSA1003_Diff"
"1035","Faecalibacterium","NA","PC04925-MSA1003_Diff"
"1036","Family XIII AD3011 group","NA","PC04925-MSA1003_Diff"
"1037","Flavonifractor","NA","PC04925-MSA1003_Diff"
"1038","Fusicatenibacter","NA","PC04925-MSA1003_Diff"
"1039","Gordonibacter","NA","PC04925-MSA1003_Diff"
"1040","Gossypium arboreum","NA","PC04925-MSA1003_Diff"
"1041","Holdemania","NA","PC04925-MSA1003_Diff"
"1042","Hungatella","NA","PC04925-MSA1003_Diff"
"1043","Intestinibacter","NA","PC04925-MSA1003_Diff"
"1044","Intestinimonas","NA","PC04925-MSA1003_Diff"
"1045","Kluyvera","NA","PC04925-MSA1003_Diff"
"1046","Lachnospira","NA","PC04925-MSA1003_Diff"
"1047","Lachnospiraceae FCS020 group","NA","PC04925-MSA1003_Diff"
"1048","Lachnospiraceae ND3007 group","NA","PC04925-MSA1003_Diff"
"1049","Lachnospiraceae NK4A136 group","NA","PC04925-MSA1003_Diff"
"1050","Lachnospiraceae UCG-001","NA","PC04925-MSA1003_Diff"
"1051","Lachnospiraceae UCG-004","NA","PC04925-MSA1003_Diff"
"1052","Lachnospiraceae UCG-008","NA","PC04925-MSA1003_Diff"
"1053","Lactonifactor","NA","PC04925-MSA1003_Diff"
"1054","Marvinbryantia","NA","PC04925-MSA1003_Diff"
"1055","Odoribacter","NA","PC04925-MSA1003_Diff"
"1056","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-MSA1003_Diff"
"1057","Other","NA","PC04925-MSA1003_Diff"
"1058","Oxalobacter","NA","PC04925-MSA1003_Diff"
"1059","Parasutterella","NA","PC04925-MSA1003_Diff"
"1060","Phascolarctobacterium","NA","PC04925-MSA1003_Diff"
"1061","Porphyromonas","NA","PC04925-MSA1003_Diff"
"1062","Raoultella","NA","PC04925-MSA1003_Diff"
"1063","Roseburia","NA","PC04925-MSA1003_Diff"
"1064","Ruminiclostridium","NA","PC04925-MSA1003_Diff"
"1065","Ruminiclostridium 5","NA","PC04925-MSA1003_Diff"
"1066","Ruminiclostridium 9","NA","PC04925-MSA1003_Diff"
"1067","Ruminococcaceae NK4A214 group","NA","PC04925-MSA1003_Diff"
"1068","Ruminococcaceae UCG-002","NA","PC04925-MSA1003_Diff"
"1069","Ruminococcaceae UCG-003","NA","PC04925-MSA1003_Diff"
"1070","Ruminococcaceae UCG-004","NA","PC04925-MSA1003_Diff"
"1071","Ruminococcaceae UCG-005","NA","PC04925-MSA1003_Diff"
"1072","Ruminococcaceae UCG-013","NA","PC04925-MSA1003_Diff"
"1073","Ruminococcaceae UCG-014","NA","PC04925-MSA1003_Diff"
"1074","Ruminococcus 1","NA","PC04925-MSA1003_Diff"
"1075","Ruminococcus 2","NA","PC04925-MSA1003_Diff"
"1076","Sellimonas","NA","PC04925-MSA1003_Diff"
"1077","Serratia","NA","PC04925-MSA1003_Diff"
"1078","Succiniclasticum","NA","PC04925-MSA1003_Diff"
"1079","Tyzzerella","NA","PC04925-MSA1003_Diff"
"1080","Tyzzerella 3","NA","PC04925-MSA1003_Diff"
"1081","Acinetobacter","NA","PC04925-Seq.200_Diff"
"1082","Actinomyces","NA","PC04925-Seq.200_Diff"
"1083","Alistipes","NA","PC04925-Seq.200_Diff"
"1084","Anaerostipes","NA","PC04925-Seq.200_Diff"
"1085","Bacteroides","NA","PC04925-Seq.200_Diff"
"1086","Bifidobacterium","NA","PC04925-Seq.200_Diff"
"1087","Bilophila","NA","PC04925-Seq.200_Diff"
"1088","Clostridium","NA","PC04925-Seq.200_Diff"
"1089","Lachnoclostridium","NA","PC04925-Seq.200_Diff"
"1090","Collinsella","NA","PC04925-Seq.200_Diff"
"1091","Coprobacillus","NA","PC04925-Seq.200_Diff"
"1092","Cryptococcus",NA,"PC04925-Seq.200_Diff"
"1093","Deinococcus","NA","PC04925-Seq.200_Diff"
"1094","Enterococcus","-18.889050675209","PC04925-Seq.200_Diff"
"1095","Fusobacterium","NA","PC04925-Seq.200_Diff"
"1096","Helicobacter","NA","PC04925-Seq.200_Diff"
"1097","Listeria","30.9498474852806","PC04925-Seq.200_Diff"
"1098","Neisseria","NA","PC04925-Seq.200_Diff"
"1099","Paenibacillus","NA","PC04925-Seq.200_Diff"
"1100","Parabacteroides","NA","PC04925-Seq.200_Diff"
"1101","Pediococcus","NA","PC04925-Seq.200_Diff"
"1102","Porphyromonadaceae","NA","PC04925-Seq.200_Diff"
"1103","Propionibacterium","NA","PC04925-Seq.200_Diff"
"1104","Pseudomonas","-62.8606285728691","PC04925-Seq.200_Diff"
"1105","Pyramidobacter","NA","PC04925-Seq.200_Diff"
"1106","Ralstonia","NA","PC04925-Seq.200_Diff"
"1107","Rhodobacter","NA","PC04925-Seq.200_Diff"
"1108","Saccharomyces",NA,"PC04925-Seq.200_Diff"
"1109","Salmonella",NA,"PC04925-Seq.200_Diff"
"1110","Streptococcus","NA","PC04925-Seq.200_Diff"
"1111","Subdoligranulum","NA","PC04925-Seq.200_Diff"
"1112","[Clostridium] innocuum group","NA","PC04925-Seq.200_Diff"
"1113","[Eubacterium] coprostanoligenes group","NA","PC04925-Seq.200_Diff"
"1114","[Eubacterium] eligens group","NA","PC04925-Seq.200_Diff"
"1115","[Eubacterium] hallii group","NA","PC04925-Seq.200_Diff"
"1116","[Eubacterium] rectale group","NA","PC04925-Seq.200_Diff"
"1117","[Eubacterium] ventriosum group","NA","PC04925-Seq.200_Diff"
"1118","[Eubacterium] xylanophilum group","NA","PC04925-Seq.200_Diff"
"1119","[Ruminococcus] gauvreauii group","NA","PC04925-Seq.200_Diff"
"1120","[Ruminococcus] torques group","NA","PC04925-Seq.200_Diff"
"1121","Adlercreutzia","NA","PC04925-Seq.200_Diff"
"1122","Akkermansia","NA","PC04925-Seq.200_Diff"
"1123","Ambiguous_taxa","NA","PC04925-Seq.200_Diff"
"1124","Anaerofilum","NA","PC04925-Seq.200_Diff"
"1125","Anaerotruncus","NA","PC04925-Seq.200_Diff"
"1126","Blautia","NA","PC04925-Seq.200_Diff"
"1127","Butyricicoccus","NA","PC04925-Seq.200_Diff"
"1128","Candidatus Stoquefichus","NA","PC04925-Seq.200_Diff"
"1129","Carnobacterium","NA","PC04925-Seq.200_Diff"
"1130","Christensenellaceae R-7 group","NA","PC04925-Seq.200_Diff"
"1131","Clostridium sensu stricto 1","NA","PC04925-Seq.200_Diff"
"1132","Coprococcus 1","NA","PC04925-Seq.200_Diff"
"1133","Coprococcus 2","NA","PC04925-Seq.200_Diff"
"1134","Coprococcus 3","NA","PC04925-Seq.200_Diff"
"1135","Defluviitaleaceae UCG-011","NA","PC04925-Seq.200_Diff"
"1136","Dialister","NA","PC04925-Seq.200_Diff"
"1137","Dorea","NA","PC04925-Seq.200_Diff"
"1138","Eisenbergiella","NA","PC04925-Seq.200_Diff"
"1139","Enterobacter","NA","PC04925-Seq.200_Diff"
"1140","Erwinia","NA","PC04925-Seq.200_Diff"
"1141","Erysipelatoclostridium","NA","PC04925-Seq.200_Diff"
"1142","Erysipelotrichaceae UCG-003","NA","PC04925-Seq.200_Diff"
"1143","Faecalibacterium","NA","PC04925-Seq.200_Diff"
"1144","Family XIII AD3011 group","NA","PC04925-Seq.200_Diff"
"1145","Flavonifractor","NA","PC04925-Seq.200_Diff"
"1146","Fusicatenibacter","NA","PC04925-Seq.200_Diff"
"1147","Gordonibacter","NA","PC04925-Seq.200_Diff"
"1148","Gossypium arboreum","NA","PC04925-Seq.200_Diff"
"1149","Holdemania","NA","PC04925-Seq.200_Diff"
"1150","Hungatella","NA","PC04925-Seq.200_Diff"
"1151","Intestinibacter","NA","PC04925-Seq.200_Diff"
"1152","Intestinimonas","NA","PC04925-Seq.200_Diff"
"1153","Kluyvera","NA","PC04925-Seq.200_Diff"
"1154","Lachnospira","NA","PC04925-Seq.200_Diff"
"1155","Lachnospiraceae FCS020 group","NA","PC04925-Seq.200_Diff"
"1156","Lachnospiraceae ND3007 group","NA","PC04925-Seq.200_Diff"
"1157","Lachnospiraceae NK4A136 group","NA","PC04925-Seq.200_Diff"
"1158","Lachnospiraceae UCG-001","NA","PC04925-Seq.200_Diff"
"1159","Lachnospiraceae UCG-004","NA","PC04925-Seq.200_Diff"
"1160","Lachnospiraceae UCG-008","NA","PC04925-Seq.200_Diff"
"1161","Lactonifactor","NA","PC04925-Seq.200_Diff"
"1162","Marvinbryantia","NA","PC04925-Seq.200_Diff"
"1163","Odoribacter","NA","PC04925-Seq.200_Diff"
"1164","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-Seq.200_Diff"
"1165","Other","NA","PC04925-Seq.200_Diff"
"1166","Oxalobacter","NA","PC04925-Seq.200_Diff"
"1167","Parasutterella","NA","PC04925-Seq.200_Diff"
"1168","Phascolarctobacterium","NA","PC04925-Seq.200_Diff"
"1169","Porphyromonas","NA","PC04925-Seq.200_Diff"
"1170","Raoultella","NA","PC04925-Seq.200_Diff"
"1171","Roseburia","NA","PC04925-Seq.200_Diff"
"1172","Ruminiclostridium","NA","PC04925-Seq.200_Diff"
"1173","Ruminiclostridium 5","NA","PC04925-Seq.200_Diff"
"1174","Ruminiclostridium 9","NA","PC04925-Seq.200_Diff"
"1175","Ruminococcaceae NK4A214 group","NA","PC04925-Seq.200_Diff"
"1176","Ruminococcaceae UCG-002","NA","PC04925-Seq.200_Diff"
"1177","Ruminococcaceae UCG-003","NA","PC04925-Seq.200_Diff"
"1178","Ruminococcaceae UCG-004","NA","PC04925-Seq.200_Diff"
"1179","Ruminococcaceae UCG-005","NA","PC04925-Seq.200_Diff"
"1180","Ruminococcaceae UCG-013","NA","PC04925-Seq.200_Diff"
"1181","Ruminococcaceae UCG-014","NA","PC04925-Seq.200_Diff"
"1182","Ruminococcus 1","NA","PC04925-Seq.200_Diff"
"1183","Ruminococcus 2","NA","PC04925-Seq.200_Diff"
"1184","Sellimonas","NA","PC04925-Seq.200_Diff"
"1185","Serratia","NA","PC04925-Seq.200_Diff"
"1186","Succiniclasticum","NA","PC04925-Seq.200_Diff"
"1187","Tyzzerella","NA","PC04925-Seq.200_Diff"
"1188","Tyzzerella 3","NA","PC04925-Seq.200_Diff"
"1189","Acinetobacter","NA","PC04925-Seq.2000_Diff"
"1190","Actinomyces","NA","PC04925-Seq.2000_Diff"
"1191","Alistipes","NA","PC04925-Seq.2000_Diff"
"1192","Anaerostipes","NA","PC04925-Seq.2000_Diff"
"1193","Bacteroides","NA","PC04925-Seq.2000_Diff"
"1194","Bifidobacterium","NA","PC04925-Seq.2000_Diff"
"1195","Bilophila","NA","PC04925-Seq.2000_Diff"
"1196","Clostridium","NA","PC04925-Seq.2000_Diff"
"1197","Lachnoclostridium","NA","PC04925-Seq.2000_Diff"
"1198","Collinsella","NA","PC04925-Seq.2000_Diff"
"1199","Coprobacillus","NA","PC04925-Seq.2000_Diff"
"1200","Cryptococcus",NA,"PC04925-Seq.2000_Diff"
"1201","Deinococcus","NA","PC04925-Seq.2000_Diff"
"1202","Enterococcus","-10.8063846232617","PC04925-Seq.2000_Diff"
"1203","Fusobacterium","NA","PC04925-Seq.2000_Diff"
"1204","Helicobacter","NA","PC04925-Seq.2000_Diff"
"1205","Listeria","25.9494359910563","PC04925-Seq.2000_Diff"
"1206","Neisseria","NA","PC04925-Seq.2000_Diff"
"1207","Paenibacillus","NA","PC04925-Seq.2000_Diff"
"1208","Parabacteroides","NA","PC04925-Seq.2000_Diff"
"1209","Pediococcus","NA","PC04925-Seq.2000_Diff"
"1210","Porphyromonadaceae","NA","PC04925-Seq.2000_Diff"
"1211","Propionibacterium","NA","PC04925-Seq.2000_Diff"
"1212","Pseudomonas","-57.3118449318163","PC04925-Seq.2000_Diff"
"1213","Pyramidobacter","NA","PC04925-Seq.2000_Diff"
"1214","Ralstonia","NA","PC04925-Seq.2000_Diff"
"1215","Rhodobacter","NA","PC04925-Seq.2000_Diff"
"1216","Saccharomyces",NA,"PC04925-Seq.2000_Diff"
"1217","Salmonella",NA,"PC04925-Seq.2000_Diff"
"1218","Streptococcus","NA","PC04925-Seq.2000_Diff"
"1219","Subdoligranulum","NA","PC04925-Seq.2000_Diff"
"1220","[Clostridium] innocuum group","NA","PC04925-Seq.2000_Diff"
"1221","[Eubacterium] coprostanoligenes group","NA","PC04925-Seq.2000_Diff"
"1222","[Eubacterium] eligens group","NA","PC04925-Seq.2000_Diff"
"1223","[Eubacterium] hallii group","NA","PC04925-Seq.2000_Diff"
"1224","[Eubacterium] rectale group","NA","PC04925-Seq.2000_Diff"
"1225","[Eubacterium] ventriosum group","NA","PC04925-Seq.2000_Diff"
"1226","[Eubacterium] xylanophilum group","NA","PC04925-Seq.2000_Diff"
"1227","[Ruminococcus] gauvreauii group","NA","PC04925-Seq.2000_Diff"
"1228","[Ruminococcus] torques group","NA","PC04925-Seq.2000_Diff"
"1229","Adlercreutzia","NA","PC04925-Seq.2000_Diff"
"1230","Akkermansia","NA","PC04925-Seq.2000_Diff"
"1231","Ambiguous_taxa","NA","PC04925-Seq.2000_Diff"
"1232","Anaerofilum","NA","PC04925-Seq.2000_Diff"
"1233","Anaerotruncus","NA","PC04925-Seq.2000_Diff"
"1234","Blautia","NA","PC04925-Seq.2000_Diff"
"1235","Butyricicoccus","NA","PC04925-Seq.2000_Diff"
"1236","Candidatus Stoquefichus","NA","PC04925-Seq.2000_Diff"
"1237","Carnobacterium","NA","PC04925-Seq.2000_Diff"
"1238","Christensenellaceae R-7 group","NA","PC04925-Seq.2000_Diff"
"1239","Clostridium sensu stricto 1","NA","PC04925-Seq.2000_Diff"
"1240","Coprococcus 1","NA","PC04925-Seq.2000_Diff"
"1241","Coprococcus 2","NA","PC04925-Seq.2000_Diff"
"1242","Coprococcus 3","NA","PC04925-Seq.2000_Diff"
"1243","Defluviitaleaceae UCG-011","NA","PC04925-Seq.2000_Diff"
"1244","Dialister","NA","PC04925-Seq.2000_Diff"
"1245","Dorea","NA","PC04925-Seq.2000_Diff"
"1246","Eisenbergiella","NA","PC04925-Seq.2000_Diff"
"1247","Enterobacter","NA","PC04925-Seq.2000_Diff"
"1248","Erwinia","NA","PC04925-Seq.2000_Diff"
"1249","Erysipelatoclostridium","NA","PC04925-Seq.2000_Diff"
"1250","Erysipelotrichaceae UCG-003","NA","PC04925-Seq.2000_Diff"
"1251","Faecalibacterium","NA","PC04925-Seq.2000_Diff"
"1252","Family XIII AD3011 group","NA","PC04925-Seq.2000_Diff"
"1253","Flavonifractor","NA","PC04925-Seq.2000_Diff"
"1254","Fusicatenibacter","NA","PC04925-Seq.2000_Diff"
"1255","Gordonibacter","NA","PC04925-Seq.2000_Diff"
"1256","Gossypium arboreum","NA","PC04925-Seq.2000_Diff"
"1257","Holdemania","NA","PC04925-Seq.2000_Diff"
"1258","Hungatella","NA","PC04925-Seq.2000_Diff"
"1259","Intestinibacter","NA","PC04925-Seq.2000_Diff"
"1260","Intestinimonas","NA","PC04925-Seq.2000_Diff"
"1261","Kluyvera","NA","PC04925-Seq.2000_Diff"
"1262","Lachnospira","NA","PC04925-Seq.2000_Diff"
"1263","Lachnospiraceae FCS020 group","NA","PC04925-Seq.2000_Diff"
"1264","Lachnospiraceae ND3007 group","NA","PC04925-Seq.2000_Diff"
"1265","Lachnospiraceae NK4A136 group","NA","PC04925-Seq.2000_Diff"
"1266","Lachnospiraceae UCG-001","NA","PC04925-Seq.2000_Diff"
"1267","Lachnospiraceae UCG-004","NA","PC04925-Seq.2000_Diff"
"1268","Lachnospiraceae UCG-008","NA","PC04925-Seq.2000_Diff"
"1269","Lactonifactor","NA","PC04925-Seq.2000_Diff"
"1270","Marvinbryantia","NA","PC04925-Seq.2000_Diff"
"1271","Odoribacter","NA","PC04925-Seq.2000_Diff"
"1272","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-Seq.2000_Diff"
"1273","Other","NA","PC04925-Seq.2000_Diff"
"1274","Oxalobacter","NA","PC04925-Seq.2000_Diff"
"1275","Parasutterella","NA","PC04925-Seq.2000_Diff"
"1276","Phascolarctobacterium","NA","PC04925-Seq.2000_Diff"
"1277","Porphyromonas","NA","PC04925-Seq.2000_Diff"
"1278","Raoultella","NA","PC04925-Seq.2000_Diff"
"1279","Roseburia","NA","PC04925-Seq.2000_Diff"
"1280","Ruminiclostridium","NA","PC04925-Seq.2000_Diff"
"1281","Ruminiclostridium 5","NA","PC04925-Seq.2000_Diff"
"1282","Ruminiclostridium 9","NA","PC04925-Seq.2000_Diff"
"1283","Ruminococcaceae NK4A214 group","NA","PC04925-Seq.2000_Diff"
"1284","Ruminococcaceae UCG-002","NA","PC04925-Seq.2000_Diff"
"1285","Ruminococcaceae UCG-003","NA","PC04925-Seq.2000_Diff"
"1286","Ruminococcaceae UCG-004","NA","PC04925-Seq.2000_Diff"
"1287","Ruminococcaceae UCG-005","NA","PC04925-Seq.2000_Diff"
"1288","Ruminococcaceae UCG-013","NA","PC04925-Seq.2000_Diff"
"1289","Ruminococcaceae UCG-014","NA","PC04925-Seq.2000_Diff"
"1290","Ruminococcus 1","NA","PC04925-Seq.2000_Diff"
