"","Genus","value","Type"
"868","Lachnospiraceae UCG-008","NA","PC04925-MSA1001_Diff"
"869","Lactonifactor","NA","PC04925-MSA1001_Diff"
"870","Marvinbryantia","NA","PC04925-MSA1001_Diff"
"871","Odoribacter","NA","PC04925-MSA1001_Diff"
"872","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-MSA1001_Diff"
"873","Other","NA","PC04925-MSA1001_Diff"
"874","Oxalobacter","NA","PC04925-MSA1001_Diff"
"875","Parasutterella","NA","PC04925-MSA1001_Diff"
"876","Phascolarctobacterium","NA","PC04925-MSA1001_Diff"
"877","Porphyromonas","NA","PC04925-MSA1001_Diff"
"878","Raoultella","NA","PC04925-MSA1001_Diff"
"879","Roseburia","NA","PC04925-MSA1001_Diff"
"880","Ruminiclostridium","NA","PC04925-MSA1001_Diff"
"881","Ruminiclostridium 5","NA","PC04925-MSA1001_Diff"
"882","Ruminiclostridium 9","NA","PC04925-MSA1001_Diff"
"883","Ruminococcaceae NK4A214 group","NA","PC04925-MSA1001_Diff"
"884","Ruminococcaceae UCG-002","NA","PC04925-MSA1001_Diff"
"885","Ruminococcaceae UCG-003","NA","PC04925-MSA1001_Diff"
"886","Ruminococcaceae UCG-004","NA","PC04925-MSA1001_Diff"
"887","Ruminococcaceae UCG-005","NA","PC04925-MSA1001_Diff"
"888","Ruminococcaceae UCG-013","NA","PC04925-MSA1001_Diff"
"889","Ruminococcaceae UCG-014","NA","PC04925-MSA1001_Diff"
"890","Ruminococcus 1","NA","PC04925-MSA1001_Diff"
"891","Ruminococcus 2","NA","PC04925-MSA1001_Diff"
"892","Sellimonas","NA","PC04925-MSA1001_Diff"
"893","Serratia","NA","PC04925-MSA1001_Diff"
"894","Succiniclasticum","NA","PC04925-MSA1001_Diff"
"895","Tyzzerella","NA","PC04925-MSA1001_Diff"
"896","Tyzzerella 3","NA","PC04925-MSA1001_Diff"
"897","Acinetobacter","NA","PC04925-MSA1002_Diff"
"898","Actinomyces","NA","PC04925-MSA1002_Diff"
"899","Alistipes","NA","PC04925-MSA1002_Diff"
"900","Anaerostipes","NA","PC04925-MSA1002_Diff"
"901","Bacillus","-99.9069917769105","PC04925-MSA1002_Diff"
"902","Bacteroides","NA","PC04925-MSA1002_Diff"
"903","Bifidobacterium","NA","PC04925-MSA1002_Diff"
"904","Bilophila","NA","PC04925-MSA1002_Diff"
"905","Clostridium","NA","PC04925-MSA1002_Diff"
"906","Lachnoclostridium","NA","PC04925-MSA1002_Diff"
"907","Collinsella","NA","PC04925-MSA1002_Diff"
"908","Coprobacillus","NA","PC04925-MSA1002_Diff"
"909","Cryptococcus",NA,"PC04925-MSA1002_Diff"
"910","Deinococcus","NA","PC04925-MSA1002_Diff"
"911","Enterococcus","-79.9060935132822","PC04925-MSA1002_Diff"
"912","Escherichia-Shigella","-69.5027239181991","PC04925-MSA1002_Diff"
"913","Fusobacterium","NA","PC04925-MSA1002_Diff"
"914","Helicobacter","NA","PC04925-MSA1002_Diff"
"915","Lactobacillus","-67.77265069948","PC04925-MSA1002_Diff"
"916","Listeria","-99.930941394356","PC04925-MSA1002_Diff"
"917","Neisseria","NA","PC04925-MSA1002_Diff"
"918","Paenibacillus","NA","PC04925-MSA1002_Diff"
"919","Parabacteroides","NA","PC04925-MSA1002_Diff"
"920","Pediococcus","NA","PC04925-MSA1002_Diff"
"921","Porphyromonadaceae","NA","PC04925-MSA1002_Diff"
"922","Propionibacterium","NA","PC04925-MSA1002_Diff"
"923","Pseudomonas","-91.7503243445594","PC04925-MSA1002_Diff"
"924","Pyramidobacter","NA","PC04925-MSA1002_Diff"
"925","Ralstonia","NA","PC04925-MSA1002_Diff"
"926","Rhodobacter","NA","PC04925-MSA1002_Diff"
"927","Saccharomyces",NA,"PC04925-MSA1002_Diff"
"928","Salmonella",NA,"PC04925-MSA1002_Diff"
"929","Staphylococcus","-18.3852842389428","PC04925-MSA1002_Diff"
"930","Streptococcus","NA","PC04925-MSA1002_Diff"
"931","Subdoligranulum","NA","PC04925-MSA1002_Diff"
"932","Clostridium innocuum group","NA","PC04925-MSA1002_Diff"
"933","Eubacterium coprostanoligenes group","NA","PC04925-MSA1002_Diff"
"934","Eubacterium eligens group","NA","PC04925-MSA1002_Diff"
"935","Eubacterium hallii group","NA","PC04925-MSA1002_Diff"
"936","Eubacterium rectale group","NA","PC04925-MSA1002_Diff"
"937","Eubacterium ventriosum group","NA","PC04925-MSA1002_Diff"
"938","Eubacterium xylanophilum group","NA","PC04925-MSA1002_Diff"
"939","Ruminococcus gauvreauii group","NA","PC04925-MSA1002_Diff"
"940","Ruminococcus torques group","NA","PC04925-MSA1002_Diff"
"941","Adlercreutzia","NA","PC04925-MSA1002_Diff"
"942","Akkermansia","NA","PC04925-MSA1002_Diff"
"943","Ambiguous_taxa","NA","PC04925-MSA1002_Diff"
"944","Anaerofilum","NA","PC04925-MSA1002_Diff"
"945","Anaerotruncus","NA","PC04925-MSA1002_Diff"
"946","Blautia","NA","PC04925-MSA1002_Diff"
"947","Butyricicoccus","NA","PC04925-MSA1002_Diff"
"948","Candidatus Stoquefichus","NA","PC04925-MSA1002_Diff"
"949","Carnobacterium","NA","PC04925-MSA1002_Diff"
"950","Christensenellaceae R-7 group","NA","PC04925-MSA1002_Diff"
"951","Clostridium sensu stricto 1","NA","PC04925-MSA1002_Diff"
"952","Coprococcus 1","NA","PC04925-MSA1002_Diff"
"953","Coprococcus 2","NA","PC04925-MSA1002_Diff"
"954","Coprococcus 3","NA","PC04925-MSA1002_Diff"
"955","Defluviitaleaceae UCG-011","NA","PC04925-MSA1002_Diff"
"956","Dialister","NA","PC04925-MSA1002_Diff"
"957","Dorea","NA","PC04925-MSA1002_Diff"
"958","Eisenbergiella","NA","PC04925-MSA1002_Diff"
"959","Enterobacter","NA","PC04925-MSA1002_Diff"
"960","Erwinia","NA","PC04925-MSA1002_Diff"
"961","Erysipelatoclostridium","NA","PC04925-MSA1002_Diff"
"962","Erysipelotrichaceae UCG-003","NA","PC04925-MSA1002_Diff"
"963","Faecalibacterium","NA","PC04925-MSA1002_Diff"
"964","Family XIII AD3011 group","NA","PC04925-MSA1002_Diff"
"965","Flavonifractor","NA","PC04925-MSA1002_Diff"
"966","Fusicatenibacter","NA","PC04925-MSA1002_Diff"
"967","Gordonibacter","NA","PC04925-MSA1002_Diff"
"968","Gossypium arboreum","NA","PC04925-MSA1002_Diff"
"969","Holdemania","NA","PC04925-MSA1002_Diff"
"970","Hungatella","NA","PC04925-MSA1002_Diff"
"971","Intestinibacter","NA","PC04925-MSA1002_Diff"
"972","Intestinimonas","NA","PC04925-MSA1002_Diff"
"973","Kluyvera","NA","PC04925-MSA1002_Diff"
"974","Lachnospira","NA","PC04925-MSA1002_Diff"
"975","Lachnospiraceae FCS020 group","NA","PC04925-MSA1002_Diff"
"976","Lachnospiraceae ND3007 group","NA","PC04925-MSA1002_Diff"
"977","Lachnospiraceae NK4A136 group","NA","PC04925-MSA1002_Diff"
"978","Lachnospiraceae UCG-001","NA","PC04925-MSA1002_Diff"
"979","Lachnospiraceae UCG-004","NA","PC04925-MSA1002_Diff"
"980","Lachnospiraceae UCG-008","NA","PC04925-MSA1002_Diff"
"981","Lactonifactor","NA","PC04925-MSA1002_Diff"
"982","Marvinbryantia","NA","PC04925-MSA1002_Diff"
"983","Odoribacter","NA","PC04925-MSA1002_Diff"
"984","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-MSA1002_Diff"
"985","Other","NA","PC04925-MSA1002_Diff"
"986","Oxalobacter","NA","PC04925-MSA1002_Diff"
"987","Parasutterella","NA","PC04925-MSA1002_Diff"
"988","Phascolarctobacterium","NA","PC04925-MSA1002_Diff"
"989","Porphyromonas","NA","PC04925-MSA1002_Diff"
"990","Raoultella","NA","PC04925-MSA1002_Diff"
"991","Roseburia","NA","PC04925-MSA1002_Diff"
"992","Ruminiclostridium","NA","PC04925-MSA1002_Diff"
"993","Ruminiclostridium 5","NA","PC04925-MSA1002_Diff"
"994","Ruminiclostridium 9","NA","PC04925-MSA1002_Diff"
"995","Ruminococcaceae NK4A214 group","NA","PC04925-MSA1002_Diff"
"996","Ruminococcaceae UCG-002","NA","PC04925-MSA1002_Diff"
"997","Ruminococcaceae UCG-003","NA","PC04925-MSA1002_Diff"
"998","Ruminococcaceae UCG-004","NA","PC04925-MSA1002_Diff"
"999","Ruminococcaceae UCG-005","NA","PC04925-MSA1002_Diff"
"1000","Ruminococcaceae UCG-013","NA","PC04925-MSA1002_Diff"
"1001","Ruminococcaceae UCG-014","NA","PC04925-MSA1002_Diff"
"1002","Ruminococcus 1","NA","PC04925-MSA1002_Diff"
"1003","Ruminococcus 2","NA","PC04925-MSA1002_Diff"
"1004","Sellimonas","NA","PC04925-MSA1002_Diff"
"1005","Serratia","NA","PC04925-MSA1002_Diff"
"1006","Succiniclasticum","NA","PC04925-MSA1002_Diff"
"1007","Tyzzerella","NA","PC04925-MSA1002_Diff"
"1008","Tyzzerella 3","NA","PC04925-MSA1002_Diff"
"1009","Acinetobacter","NA","PC04925-MSA1003_Diff"
"1010","Actinomyces","NA","PC04925-MSA1003_Diff"
"1011","Alistipes","NA","PC04925-MSA1003_Diff"
"1012","Anaerostipes","NA","PC04925-MSA1003_Diff"
"1013","Bacillus","-99.8531959247189","PC04925-MSA1003_Diff"
"1014","Bacteroides","NA","PC04925-MSA1003_Diff"
"1015","Bifidobacterium","NA","PC04925-MSA1003_Diff"
"1016","Bilophila","NA","PC04925-MSA1003_Diff"
"1017","Clostridium","NA","PC04925-MSA1003_Diff"
"1018","Lachnoclostridium","NA","PC04925-MSA1003_Diff"
"1019","Collinsella","NA","PC04925-MSA1003_Diff"
"1020","Coprobacillus","NA","PC04925-MSA1003_Diff"
"1021","Cryptococcus",NA,"PC04925-MSA1003_Diff"
"1022","Deinococcus","NA","PC04925-MSA1003_Diff"
"1023","Enterococcus","-99.7875204173563","PC04925-MSA1003_Diff"
"1024","Escherichia-Shigella","9.79299612943461","PC04925-MSA1003_Diff"
"1025","Fusobacterium","NA","PC04925-MSA1003_Diff"
"1026","Helicobacter","NA","PC04925-MSA1003_Diff"
"1027","Lactobacillus","21.7250457539368","PC04925-MSA1003_Diff"
"1028","Listeria","-99.8766845767639","PC04925-MSA1003_Diff"
"1029","Neisseria","NA","PC04925-MSA1003_Diff"
"1030","Paenibacillus","NA","PC04925-MSA1003_Diff"
"1031","Parabacteroides","NA","PC04925-MSA1003_Diff"
"1032","Pediococcus","NA","PC04925-MSA1003_Diff"
"1033","Porphyromonadaceae","NA","PC04925-MSA1003_Diff"
"1034","Propionibacterium","NA","PC04925-MSA1003_Diff"
"1035","Pseudomonas","-98.0709216553967","PC04925-MSA1003_Diff"
"1036","Pyramidobacter","NA","PC04925-MSA1003_Diff"
"1037","Ralstonia","NA","PC04925-MSA1003_Diff"
"1038","Rhodobacter","NA","PC04925-MSA1003_Diff"
"1039","Saccharomyces",NA,"PC04925-MSA1003_Diff"
"1040","Salmonella",NA,"PC04925-MSA1003_Diff"
"1041","Staphylococcus","46.544344994094","PC04925-MSA1003_Diff"
"1042","Streptococcus","NA","PC04925-MSA1003_Diff"
"1043","Subdoligranulum","NA","PC04925-MSA1003_Diff"
"1044","Clostridium innocuum group","NA","PC04925-MSA1003_Diff"
"1045","Eubacterium coprostanoligenes group","NA","PC04925-MSA1003_Diff"
"1046","Eubacterium eligens group","NA","PC04925-MSA1003_Diff"
"1047","Eubacterium hallii group","NA","PC04925-MSA1003_Diff"
"1048","Eubacterium rectale group","NA","PC04925-MSA1003_Diff"
"1049","Eubacterium ventriosum group","NA","PC04925-MSA1003_Diff"
"1050","Eubacterium xylanophilum group","NA","PC04925-MSA1003_Diff"
"1051","Ruminococcus gauvreauii group","NA","PC04925-MSA1003_Diff"
"1052","Ruminococcus torques group","NA","PC04925-MSA1003_Diff"
"1053","Adlercreutzia","NA","PC04925-MSA1003_Diff"
"1054","Akkermansia","NA","PC04925-MSA1003_Diff"
"1055","Ambiguous_taxa","NA","PC04925-MSA1003_Diff"
"1056","Anaerofilum","NA","PC04925-MSA1003_Diff"
"1057","Anaerotruncus","NA","PC04925-MSA1003_Diff"
"1058","Blautia","NA","PC04925-MSA1003_Diff"
"1059","Butyricicoccus","NA","PC04925-MSA1003_Diff"
"1060","Candidatus Stoquefichus","NA","PC04925-MSA1003_Diff"
"1061","Carnobacterium","NA","PC04925-MSA1003_Diff"
"1062","Christensenellaceae R-7 group","NA","PC04925-MSA1003_Diff"
"1063","Clostridium sensu stricto 1","NA","PC04925-MSA1003_Diff"
"1064","Coprococcus 1","NA","PC04925-MSA1003_Diff"
"1065","Coprococcus 2","NA","PC04925-MSA1003_Diff"
"1066","Coprococcus 3","NA","PC04925-MSA1003_Diff"
"1067","Defluviitaleaceae UCG-011","NA","PC04925-MSA1003_Diff"
"1068","Dialister","NA","PC04925-MSA1003_Diff"
"1069","Dorea","NA","PC04925-MSA1003_Diff"
"1070","Eisenbergiella","NA","PC04925-MSA1003_Diff"
"1071","Enterobacter","NA","PC04925-MSA1003_Diff"
"1072","Erwinia","NA","PC04925-MSA1003_Diff"
"1073","Erysipelatoclostridium","NA","PC04925-MSA1003_Diff"
"1074","Erysipelotrichaceae UCG-003","NA","PC04925-MSA1003_Diff"
"1075","Faecalibacterium","NA","PC04925-MSA1003_Diff"
"1076","Family XIII AD3011 group","NA","PC04925-MSA1003_Diff"
"1077","Flavonifractor","NA","PC04925-MSA1003_Diff"
"1078","Fusicatenibacter","NA","PC04925-MSA1003_Diff"
"1079","Gordonibacter","NA","PC04925-MSA1003_Diff"
"1080","Gossypium arboreum","NA","PC04925-MSA1003_Diff"
"1081","Holdemania","NA","PC04925-MSA1003_Diff"
"1082","Hungatella","NA","PC04925-MSA1003_Diff"
"1083","Intestinibacter","NA","PC04925-MSA1003_Diff"
"1084","Intestinimonas","NA","PC04925-MSA1003_Diff"
"1085","Kluyvera","NA","PC04925-MSA1003_Diff"
"1086","Lachnospira","NA","PC04925-MSA1003_Diff"
"1087","Lachnospiraceae FCS020 group","NA","PC04925-MSA1003_Diff"
"1088","Lachnospiraceae ND3007 group","NA","PC04925-MSA1003_Diff"
"1089","Lachnospiraceae NK4A136 group","NA","PC04925-MSA1003_Diff"
"1090","Lachnospiraceae UCG-001","NA","PC04925-MSA1003_Diff"
"1091","Lachnospiraceae UCG-004","NA","PC04925-MSA1003_Diff"
"1092","Lachnospiraceae UCG-008","NA","PC04925-MSA1003_Diff"
"1093","Lactonifactor","NA","PC04925-MSA1003_Diff"
"1094","Marvinbryantia","NA","PC04925-MSA1003_Diff"
"1095","Odoribacter","NA","PC04925-MSA1003_Diff"
"1096","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-MSA1003_Diff"
"1097","Other","NA","PC04925-MSA1003_Diff"
"1098","Oxalobacter","NA","PC04925-MSA1003_Diff"
"1099","Parasutterella","NA","PC04925-MSA1003_Diff"
"1100","Phascolarctobacterium","NA","PC04925-MSA1003_Diff"
"1101","Porphyromonas","NA","PC04925-MSA1003_Diff"
"1102","Raoultella","NA","PC04925-MSA1003_Diff"
"1103","Roseburia","NA","PC04925-MSA1003_Diff"
"1104","Ruminiclostridium","NA","PC04925-MSA1003_Diff"
"1105","Ruminiclostridium 5","NA","PC04925-MSA1003_Diff"
"1106","Ruminiclostridium 9","NA","PC04925-MSA1003_Diff"
"1107","Ruminococcaceae NK4A214 group","NA","PC04925-MSA1003_Diff"
"1108","Ruminococcaceae UCG-002","NA","PC04925-MSA1003_Diff"
"1109","Ruminococcaceae UCG-003","NA","PC04925-MSA1003_Diff"
"1110","Ruminococcaceae UCG-004","NA","PC04925-MSA1003_Diff"
"1111","Ruminococcaceae UCG-005","NA","PC04925-MSA1003_Diff"
"1112","Ruminococcaceae UCG-013","NA","PC04925-MSA1003_Diff"
"1113","Ruminococcaceae UCG-014","NA","PC04925-MSA1003_Diff"
"1114","Ruminococcus 1","NA","PC04925-MSA1003_Diff"
"1115","Ruminococcus 2","NA","PC04925-MSA1003_Diff"
"1116","Sellimonas","NA","PC04925-MSA1003_Diff"
"1117","Serratia","NA","PC04925-MSA1003_Diff"
"1118","Succiniclasticum","NA","PC04925-MSA1003_Diff"
"1119","Tyzzerella","NA","PC04925-MSA1003_Diff"
"1120","Tyzzerella 3","NA","PC04925-MSA1003_Diff"
"1121","Acinetobacter","NA","PC04925-Seq.200_Diff"
"1122","Actinomyces","NA","PC04925-Seq.200_Diff"
"1123","Alistipes","NA","PC04925-Seq.200_Diff"
"1124","Anaerostipes","NA","PC04925-Seq.200_Diff"
"1125","Bacillus","48.606611861205","PC04925-Seq.200_Diff"
"1126","Bacteroides","NA","PC04925-Seq.200_Diff"
"1127","Bifidobacterium","NA","PC04925-Seq.200_Diff"
"1128","Bilophila","NA","PC04925-Seq.200_Diff"
"1129","Clostridium","NA","PC04925-Seq.200_Diff"
"1130","Lachnoclostridium","NA","PC04925-Seq.200_Diff"
"1131","Collinsella","NA","PC04925-Seq.200_Diff"
"1132","Coprobacillus","NA","PC04925-Seq.200_Diff"
"1133","Cryptococcus",NA,"PC04925-Seq.200_Diff"
"1134","Deinococcus","NA","PC04925-Seq.200_Diff"
"1135","Enterococcus","-18.889050675209","PC04925-Seq.200_Diff"
"1136","Escherichia-Shigella","-37.417902561807","PC04925-Seq.200_Diff"
"1137","Fusobacterium","NA","PC04925-Seq.200_Diff"
"1138","Helicobacter","NA","PC04925-Seq.200_Diff"
"1139","Lactobacillus","-35.6246009789317","PC04925-Seq.200_Diff"
"1140","Listeria","30.9498474852806","PC04925-Seq.200_Diff"
"1141","Neisseria","NA","PC04925-Seq.200_Diff"
"1142","Paenibacillus","NA","PC04925-Seq.200_Diff"
"1143","Parabacteroides","NA","PC04925-Seq.200_Diff"
"1144","Pediococcus","NA","PC04925-Seq.200_Diff"
"1145","Porphyromonadaceae","NA","PC04925-Seq.200_Diff"
"1146","Propionibacterium","NA","PC04925-Seq.200_Diff"
"1147","Pseudomonas","-62.8606285728691","PC04925-Seq.200_Diff"
"1148","Pyramidobacter","NA","PC04925-Seq.200_Diff"
"1149","Ralstonia","NA","PC04925-Seq.200_Diff"
"1150","Rhodobacter","NA","PC04925-Seq.200_Diff"
"1151","Saccharomyces",NA,"PC04925-Seq.200_Diff"
"1152","Salmonella",NA,"PC04925-Seq.200_Diff"
"1153","Staphylococcus","70.9310764428875","PC04925-Seq.200_Diff"
"1154","Streptococcus","NA","PC04925-Seq.200_Diff"
"1155","Subdoligranulum","NA","PC04925-Seq.200_Diff"
"1156","Clostridium innocuum group","NA","PC04925-Seq.200_Diff"
"1157","Eubacterium coprostanoligenes group","NA","PC04925-Seq.200_Diff"
"1158","Eubacterium eligens group","NA","PC04925-Seq.200_Diff"
"1159","Eubacterium hallii group","NA","PC04925-Seq.200_Diff"
"1160","Eubacterium rectale group","NA","PC04925-Seq.200_Diff"
"1161","Eubacterium ventriosum group","NA","PC04925-Seq.200_Diff"
"1162","Eubacterium xylanophilum group","NA","PC04925-Seq.200_Diff"
"1163","Ruminococcus gauvreauii group","NA","PC04925-Seq.200_Diff"
"1164","Ruminococcus torques group","NA","PC04925-Seq.200_Diff"
"1165","Adlercreutzia","NA","PC04925-Seq.200_Diff"
"1166","Akkermansia","NA","PC04925-Seq.200_Diff"
"1167","Ambiguous_taxa","NA","PC04925-Seq.200_Diff"
"1168","Anaerofilum","NA","PC04925-Seq.200_Diff"
"1169","Anaerotruncus","NA","PC04925-Seq.200_Diff"
"1170","Blautia","NA","PC04925-Seq.200_Diff"
"1171","Butyricicoccus","NA","PC04925-Seq.200_Diff"
"1172","Candidatus Stoquefichus","NA","PC04925-Seq.200_Diff"
"1173","Carnobacterium","NA","PC04925-Seq.200_Diff"
"1174","Christensenellaceae R-7 group","NA","PC04925-Seq.200_Diff"
"1175","Clostridium sensu stricto 1","NA","PC04925-Seq.200_Diff"
"1176","Coprococcus 1","NA","PC04925-Seq.200_Diff"
"1177","Coprococcus 2","NA","PC04925-Seq.200_Diff"
"1178","Coprococcus 3","NA","PC04925-Seq.200_Diff"
"1179","Defluviitaleaceae UCG-011","NA","PC04925-Seq.200_Diff"
"1180","Dialister","NA","PC04925-Seq.200_Diff"
"1181","Dorea","NA","PC04925-Seq.200_Diff"
"1182","Eisenbergiella","NA","PC04925-Seq.200_Diff"
"1183","Enterobacter","NA","PC04925-Seq.200_Diff"
"1184","Erwinia","NA","PC04925-Seq.200_Diff"
"1185","Erysipelatoclostridium","NA","PC04925-Seq.200_Diff"
"1186","Erysipelotrichaceae UCG-003","NA","PC04925-Seq.200_Diff"
"1187","Faecalibacterium","NA","PC04925-Seq.200_Diff"
"1188","Family XIII AD3011 group","NA","PC04925-Seq.200_Diff"
"1189","Flavonifractor","NA","PC04925-Seq.200_Diff"
"1190","Fusicatenibacter","NA","PC04925-Seq.200_Diff"
"1191","Gordonibacter","NA","PC04925-Seq.200_Diff"
"1192","Gossypium arboreum","NA","PC04925-Seq.200_Diff"
"1193","Holdemania","NA","PC04925-Seq.200_Diff"
"1194","Hungatella","NA","PC04925-Seq.200_Diff"
"1195","Intestinibacter","NA","PC04925-Seq.200_Diff"
"1196","Intestinimonas","NA","PC04925-Seq.200_Diff"
"1197","Kluyvera","NA","PC04925-Seq.200_Diff"
"1198","Lachnospira","NA","PC04925-Seq.200_Diff"
"1199","Lachnospiraceae FCS020 group","NA","PC04925-Seq.200_Diff"
"1200","Lachnospiraceae ND3007 group","NA","PC04925-Seq.200_Diff"
"1201","Lachnospiraceae NK4A136 group","NA","PC04925-Seq.200_Diff"
"1202","Lachnospiraceae UCG-001","NA","PC04925-Seq.200_Diff"
"1203","Lachnospiraceae UCG-004","NA","PC04925-Seq.200_Diff"
"1204","Lachnospiraceae UCG-008","NA","PC04925-Seq.200_Diff"
"1205","Lactonifactor","NA","PC04925-Seq.200_Diff"
"1206","Marvinbryantia","NA","PC04925-Seq.200_Diff"
"1207","Odoribacter","NA","PC04925-Seq.200_Diff"
"1208","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-Seq.200_Diff"
"1209","Other","NA","PC04925-Seq.200_Diff"
"1210","Oxalobacter","NA","PC04925-Seq.200_Diff"
"1211","Parasutterella","NA","PC04925-Seq.200_Diff"
"1212","Phascolarctobacterium","NA","PC04925-Seq.200_Diff"
"1213","Porphyromonas","NA","PC04925-Seq.200_Diff"
"1214","Raoultella","NA","PC04925-Seq.200_Diff"
"1215","Roseburia","NA","PC04925-Seq.200_Diff"
"1216","Ruminiclostridium","NA","PC04925-Seq.200_Diff"
"1217","Ruminiclostridium 5","NA","PC04925-Seq.200_Diff"
"1218","Ruminiclostridium 9","NA","PC04925-Seq.200_Diff"
"1219","Ruminococcaceae NK4A214 group","NA","PC04925-Seq.200_Diff"
"1220","Ruminococcaceae UCG-002","NA","PC04925-Seq.200_Diff"
"1221","Ruminococcaceae UCG-003","NA","PC04925-Seq.200_Diff"
"1222","Ruminococcaceae UCG-004","NA","PC04925-Seq.200_Diff"
"1223","Ruminococcaceae UCG-005","NA","PC04925-Seq.200_Diff"
"1224","Ruminococcaceae UCG-013","NA","PC04925-Seq.200_Diff"
"1225","Ruminococcaceae UCG-014","NA","PC04925-Seq.200_Diff"
"1226","Ruminococcus 1","NA","PC04925-Seq.200_Diff"
"1227","Ruminococcus 2","NA","PC04925-Seq.200_Diff"
"1228","Sellimonas","NA","PC04925-Seq.200_Diff"
"1229","Serratia","NA","PC04925-Seq.200_Diff"
"1230","Succiniclasticum","NA","PC04925-Seq.200_Diff"
"1231","Tyzzerella","NA","PC04925-Seq.200_Diff"
"1232","Tyzzerella 3","NA","PC04925-Seq.200_Diff"
"1233","Acinetobacter","NA","PC04925-Seq.2000_Diff"
"1234","Actinomyces","NA","PC04925-Seq.2000_Diff"
"1235","Alistipes","NA","PC04925-Seq.2000_Diff"
"1236","Anaerostipes","NA","PC04925-Seq.2000_Diff"
"1237","Bacillus","45.197914117546","PC04925-Seq.2000_Diff"
"1238","Bacteroides","NA","PC04925-Seq.2000_Diff"
"1239","Bifidobacterium","NA","PC04925-Seq.2000_Diff"
"1240","Bilophila","NA","PC04925-Seq.2000_Diff"
"1241","Clostridium","NA","PC04925-Seq.2000_Diff"
"1242","Lachnoclostridium","NA","PC04925-Seq.2000_Diff"
"1243","Collinsella","NA","PC04925-Seq.2000_Diff"
"1244","Coprobacillus","NA","PC04925-Seq.2000_Diff"
"1245","Cryptococcus",NA,"PC04925-Seq.2000_Diff"
"1246","Deinococcus","NA","PC04925-Seq.2000_Diff"
"1247","Enterococcus","-10.8063846232617","PC04925-Seq.2000_Diff"
"1248","Escherichia-Shigella","-56.085472124129","PC04925-Seq.2000_Diff"
"1249","Fusobacterium","NA","PC04925-Seq.2000_Diff"
"1250","Helicobacter","NA","PC04925-Seq.2000_Diff"
"1251","Lactobacillus","-6.29858837256692","PC04925-Seq.2000_Diff"
"1252","Listeria","25.9494359910563","PC04925-Seq.2000_Diff"
"1253","Neisseria","NA","PC04925-Seq.2000_Diff"
"1254","Paenibacillus","NA","PC04925-Seq.2000_Diff"
"1255","Parabacteroides","NA","PC04925-Seq.2000_Diff"
"1256","Pediococcus","NA","PC04925-Seq.2000_Diff"
"1257","Porphyromonadaceae","NA","PC04925-Seq.2000_Diff"
"1258","Propionibacterium","NA","PC04925-Seq.2000_Diff"
"1259","Pseudomonas","-57.3118449318163","PC04925-Seq.2000_Diff"
"1260","Pyramidobacter","NA","PC04925-Seq.2000_Diff"
"1261","Ralstonia","NA","PC04925-Seq.2000_Diff"
"1262","Rhodobacter","NA","PC04925-Seq.2000_Diff"
"1263","Saccharomyces",NA,"PC04925-Seq.2000_Diff"
"1264","Salmonella",NA,"PC04925-Seq.2000_Diff"
"1265","Staphylococcus","67.5632533244351","PC04925-Seq.2000_Diff"
"1266","Streptococcus","NA","PC04925-Seq.2000_Diff"
"1267","Subdoligranulum","NA","PC04925-Seq.2000_Diff"
"1268","Clostridium innocuum group","NA","PC04925-Seq.2000_Diff"
"1269","Eubacterium coprostanoligenes group","NA","PC04925-Seq.2000_Diff"
"1270","Eubacterium eligens group","NA","PC04925-Seq.2000_Diff"
"1271","Eubacterium hallii group","NA","PC04925-Seq.2000_Diff"
"1272","Eubacterium rectale group","NA","PC04925-Seq.2000_Diff"
"1273","Eubacterium ventriosum group","NA","PC04925-Seq.2000_Diff"
"1274","Eubacterium xylanophilum group","NA","PC04925-Seq.2000_Diff"
"1275","Ruminococcus gauvreauii group","NA","PC04925-Seq.2000_Diff"
"1276","Ruminococcus torques group","NA","PC04925-Seq.2000_Diff"
"1277","Adlercreutzia","NA","PC04925-Seq.2000_Diff"
"1278","Akkermansia","NA","PC04925-Seq.2000_Diff"
"1279","Ambiguous_taxa","NA","PC04925-Seq.2000_Diff"
"1280","Anaerofilum","NA","PC04925-Seq.2000_Diff"
"1281","Anaerotruncus","NA","PC04925-Seq.2000_Diff"
"1282","Blautia","NA","PC04925-Seq.2000_Diff"
"1283","Butyricicoccus","NA","PC04925-Seq.2000_Diff"
"1284","Candidatus Stoquefichus","NA","PC04925-Seq.2000_Diff"
"1285","Carnobacterium","NA","PC04925-Seq.2000_Diff"
"1286","Christensenellaceae R-7 group","NA","PC04925-Seq.2000_Diff"
"1287","Clostridium sensu stricto 1","NA","PC04925-Seq.2000_Diff"
"1288","Coprococcus 1","NA","PC04925-Seq.2000_Diff"
"1289","Coprococcus 2","NA","PC04925-Seq.2000_Diff"
"1290","Coprococcus 3","NA","PC04925-Seq.2000_Diff"
"1291","Defluviitaleaceae UCG-011","NA","PC04925-Seq.2000_Diff"
"1292","Dialister","NA","PC04925-Seq.2000_Diff"
"1293","Dorea","NA","PC04925-Seq.2000_Diff"
