"","Genus","value","Type"
"887","Propionibacterium",NA,"PC04925_MSA1002"
"888","Pseudomonas",0.00998210754308315,"PC04925_MSA1002"
"889","Pyramidobacter",0,"PC04925_MSA1002"
"890","Ralstonia",7.84756882317858e-06,"PC04925_MSA1002"
"891","Rhodobacter",0.00299777129045422,"PC04925_MSA1002"
"892","Saccharomyces",NA,"PC04925_MSA1002"
"893","Salmonella",NA,"PC04925_MSA1002"
"894","Streptococcus",0.0977493172615124,"PC04925_MSA1002"
"895","Subdoligranulum",7.06281194086072e-05,"PC04925_MSA1002"
"896","Clostridium innocuum group",0,"PC04925_MSA1002"
"897","Eubacterium coprostanoligenes group",2.35427064695357e-05,"PC04925_MSA1002"
"898","Eubacterium eligens group",0,"PC04925_MSA1002"
"899","Eubacterium hallii group",1.56951376463572e-05,"PC04925_MSA1002"
"900","Eubacterium rectale group",0.000125561101170857,"PC04925_MSA1002"
"901","Eubacterium ventriosum group",0,"PC04925_MSA1002"
"902","Eubacterium xylanophilum group",0,"PC04925_MSA1002"
"903","Ruminococcus gauvreauii group",7.84756882317858e-06,"PC04925_MSA1002"
"904","Ruminococcus torques group",0,"PC04925_MSA1002"
"905","Adlercreutzia",0,"PC04925_MSA1002"
"906","Akkermansia",0.000172646514109929,"PC04925_MSA1002"
"907","Ambiguous_taxa",0.193952663464859,"PC04925_MSA1002"
"908","Anaerofilum",0,"PC04925_MSA1002"
"909","Anaerotruncus",7.84756882317858e-06,"PC04925_MSA1002"
"910","Blautia",7.84756882317858e-05,"PC04925_MSA1002"
"911","Butyricicoccus",2.35427064695357e-05,"PC04925_MSA1002"
"912","Candidatus Stoquefichus",0,"PC04925_MSA1002"
"913","Carnobacterium",0,"PC04925_MSA1002"
"914","Christensenellaceae R-7 group",0,"PC04925_MSA1002"
"915","Clostridium sensu stricto 1",0.1715870923188,"PC04925_MSA1002"
"916","Coprococcus 1",0,"PC04925_MSA1002"
"917","Coprococcus 2",6.27805505854286e-05,"PC04925_MSA1002"
"918","Coprococcus 3",0,"PC04925_MSA1002"
"919","Defluviitaleaceae UCG-011",0,"PC04925_MSA1002"
"920","Dialister",0,"PC04925_MSA1002"
"921","Dorea",1.56951376463572e-05,"PC04925_MSA1002"
"922","Eisenbergiella",0,"PC04925_MSA1002"
"923","Enterobacter",0.000910317983488715,"PC04925_MSA1002"
"924","Erwinia",0,"PC04925_MSA1002"
"925","Erysipelatoclostridium",0,"PC04925_MSA1002"
"926","Erysipelotrichaceae UCG-003",1.56951376463572e-05,"PC04925_MSA1002"
"927","Faecalibacterium",6.27805505854286e-05,"PC04925_MSA1002"
"928","Family XIII AD3011 group",7.84756882317858e-06,"PC04925_MSA1002"
"929","Flavonifractor",0,"PC04925_MSA1002"
"930","Fusicatenibacter",3.92378441158929e-05,"PC04925_MSA1002"
"931","Gordonibacter",7.84756882317858e-06,"PC04925_MSA1002"
"932","Gossypium arboreum",0,"PC04925_MSA1002"
"933","Holdemania",0,"PC04925_MSA1002"
"934","Hungatella",7.84756882317858e-06,"PC04925_MSA1002"
"935","Intestinibacter",1.56951376463572e-05,"PC04925_MSA1002"
"936","Intestinimonas",0,"PC04925_MSA1002"
"937","Kluyvera",0,"PC04925_MSA1002"
"938","Lachnospira",2.35427064695357e-05,"PC04925_MSA1002"
"939","Lachnospiraceae FCS020 group",0,"PC04925_MSA1002"
"940","Lachnospiraceae ND3007 group",0,"PC04925_MSA1002"
"941","Lachnospiraceae NK4A136 group",5.49329817622501e-05,"PC04925_MSA1002"
"942","Lachnospiraceae UCG-001",7.84756882317858e-06,"PC04925_MSA1002"
"943","Lachnospiraceae UCG-004",0,"PC04925_MSA1002"
"944","Lachnospiraceae UCG-008",0,"PC04925_MSA1002"
"945","Lactonifactor",0,"PC04925_MSA1002"
"946","Marvinbryantia",0,"PC04925_MSA1002"
"947","Odoribacter",0,"PC04925_MSA1002"
"948","Oryza sativa Indica Group (long-grained rice)",0,"PC04925_MSA1002"
"949","Other",0.00265247826223436,"PC04925_MSA1002"
"950","Oxalobacter",0,"PC04925_MSA1002"
"951","Parasutterella",0,"PC04925_MSA1002"
"952","Phascolarctobacterium",1.56951376463572e-05,"PC04925_MSA1002"
"953","Porphyromonas",0.0528455284552846,"PC04925_MSA1002"
"954","Raoultella",6.27805505854286e-05,"PC04925_MSA1002"
"955","Roseburia",8.63232570549644e-05,"PC04925_MSA1002"
"956","Ruminiclostridium",0,"PC04925_MSA1002"
"957","Ruminiclostridium 5",1.56951376463572e-05,"PC04925_MSA1002"
"958","Ruminiclostridium 9",0,"PC04925_MSA1002"
"959","Ruminococcaceae NK4A214 group",3.13902752927143e-05,"PC04925_MSA1002"
"960","Ruminococcaceae UCG-002",0.000133408669994036,"PC04925_MSA1002"
"961","Ruminococcaceae UCG-003",4.70854129390715e-05,"PC04925_MSA1002"
"962","Ruminococcaceae UCG-004",0,"PC04925_MSA1002"
"963","Ruminococcaceae UCG-005",6.27805505854286e-05,"PC04925_MSA1002"
"964","Ruminococcaceae UCG-013",7.84756882317858e-06,"PC04925_MSA1002"
"965","Ruminococcaceae UCG-014",3.13902752927143e-05,"PC04925_MSA1002"
"966","Ruminococcus 1",0.00016479894528675,"PC04925_MSA1002"
"967","Ruminococcus 2",0.000204036789402643,"PC04925_MSA1002"
"968","Sellimonas",0,"PC04925_MSA1002"
"969","Serratia",0.00350786326396082,"PC04925_MSA1002"
"970","Succiniclasticum",0,"PC04925_MSA1002"
"971","Tyzzerella",0,"PC04925_MSA1002"
"972","Tyzzerella 3",0,"PC04925_MSA1002"
"973","Acinetobacter",0.00251768989107138,"PC04925_MSA1003"
"974","Actinomyces",5.87216301124519e-05,"PC04925_MSA1003"
"975","Alistipes",0.000139463871517073,"PC04925_MSA1003"
"976","Anaerostipes",3.67010188202824e-05,"PC04925_MSA1003"
"977","Bacteroides",0.000756040987697819,"PC04925_MSA1003"
"978","Bifidobacterium",0.000117443260224904,"PC04925_MSA1003"
"979","Bilophila",7.34020376405649e-06,"PC04925_MSA1003"
"980","Clostridium",NA,"PC04925_MSA1003"
"981","Lachnoclostridium",9.54226489327344e-05,"PC04925_MSA1003"
"982","Collinsella",0,"PC04925_MSA1003"
"983","Coprobacillus",NA,"PC04925_MSA1003"
"984","Cryptococcus",NA,"PC04925_MSA1003"
"985","Deinococcus",1.4680407528113e-05,"PC04925_MSA1003"
"986","Enterococcus",0.000242226724213864,"PC04925_MSA1003"
"987","Fusobacterium",5.87216301124519e-05,"PC04925_MSA1003"
"988","Helicobacter",0.000917525470507061,"PC04925_MSA1003"
"989","Listeria",0.000154144279045186,"PC04925_MSA1003"
"990","Neisseria",0.000763381191461875,"PC04925_MSA1003"
"991","Paenibacillus",2.20206112921695e-05,"PC04925_MSA1003"
"992","Parabacteroides",0.000102762852696791,"PC04925_MSA1003"
"993","Pediococcus",2.20206112921695e-05,"PC04925_MSA1003"
"994","Porphyromonadaceae",NA,"PC04925_MSA1003"
"995","Propionibacterium",NA,"PC04925_MSA1003"
"996","Pseudomonas",0.00233418479696996,"PC04925_MSA1003"
"997","Pyramidobacter",0,"PC04925_MSA1003"
"998","Ralstonia",1.4680407528113e-05,"PC04925_MSA1003"
"999","Rhodobacter",0.0106139346428257,"PC04925_MSA1003"
"1000","Saccharomyces",NA,"PC04925_MSA1003"
"1001","Salmonella",NA,"PC04925_MSA1003"
"1002","Streptococcus",0.153520361725241,"PC04925_MSA1003"
"1003","Subdoligranulum",0.00014680407528113,"PC04925_MSA1003"
"1004","Clostridium innocuum group",0,"PC04925_MSA1003"
"1005","Eubacterium coprostanoligenes group",5.87216301124519e-05,"PC04925_MSA1003"
"1006","Eubacterium eligens group",7.34020376405649e-06,"PC04925_MSA1003"
"1007","Eubacterium hallii group",2.20206112921695e-05,"PC04925_MSA1003"
"1008","Eubacterium rectale group",8.80824451686779e-05,"PC04925_MSA1003"
"1009","Eubacterium ventriosum group",0,"PC04925_MSA1003"
"1010","Eubacterium xylanophilum group",0,"PC04925_MSA1003"
"1011","Ruminococcus gauvreauii group",1.4680407528113e-05,"PC04925_MSA1003"
"1012","Ruminococcus torques group",1.4680407528113e-05,"PC04925_MSA1003"
"1013","Adlercreutzia",0,"PC04925_MSA1003"
"1014","Akkermansia",0.000183505094101412,"PC04925_MSA1003"
"1015","Ambiguous_taxa",0.0754059132681523,"PC04925_MSA1003"
"1016","Anaerofilum",0,"PC04925_MSA1003"
"1017","Anaerotruncus",0,"PC04925_MSA1003"
"1018","Blautia",9.54226489327344e-05,"PC04925_MSA1003"
"1019","Butyricicoccus",1.4680407528113e-05,"PC04925_MSA1003"
"1020","Candidatus Stoquefichus",1.4680407528113e-05,"PC04925_MSA1003"
"1021","Carnobacterium",0,"PC04925_MSA1003"
"1022","Christensenellaceae R-7 group",7.34020376405649e-06,"PC04925_MSA1003"
"1023","Clostridium sensu stricto 1",0.0913268152323908,"PC04925_MSA1003"
"1024","Coprococcus 1",0,"PC04925_MSA1003"
"1025","Coprococcus 2",0.00012478346398896,"PC04925_MSA1003"
"1026","Coprococcus 3",7.34020376405649e-06,"PC04925_MSA1003"
"1027","Defluviitaleaceae UCG-011",0,"PC04925_MSA1003"
"1028","Dialister",2.20206112921695e-05,"PC04925_MSA1003"
"1029","Dorea",7.34020376405649e-06,"PC04925_MSA1003"
"1030","Eisenbergiella",7.34020376405649e-06,"PC04925_MSA1003"
"1031","Enterobacter",0.0033911741389941,"PC04925_MSA1003"
"1032","Erwinia",6.60618338765084e-05,"PC04925_MSA1003"
"1033","Erysipelatoclostridium",0,"PC04925_MSA1003"
"1034","Erysipelotrichaceae UCG-003",7.34020376405649e-06,"PC04925_MSA1003"
"1035","Faecalibacterium",9.54226489327344e-05,"PC04925_MSA1003"
"1036","Family XIII AD3011 group",7.34020376405649e-06,"PC04925_MSA1003"
"1037","Flavonifractor",0,"PC04925_MSA1003"
"1038","Fusicatenibacter",2.9360815056226e-05,"PC04925_MSA1003"
"1039","Gordonibacter",0,"PC04925_MSA1003"
"1040","Gossypium arboreum",0,"PC04925_MSA1003"
"1041","Holdemania",0,"PC04925_MSA1003"
"1042","Hungatella",0,"PC04925_MSA1003"
"1043","Intestinibacter",7.34020376405649e-06,"PC04925_MSA1003"
"1044","Intestinimonas",0,"PC04925_MSA1003"
"1045","Kluyvera",0,"PC04925_MSA1003"
"1046","Lachnospira",4.40412225843389e-05,"PC04925_MSA1003"
"1047","Lachnospiraceae FCS020 group",0,"PC04925_MSA1003"
"1048","Lachnospiraceae ND3007 group",2.20206112921695e-05,"PC04925_MSA1003"
"1049","Lachnospiraceae NK4A136 group",5.87216301124519e-05,"PC04925_MSA1003"
"1050","Lachnospiraceae UCG-001",4.40412225843389e-05,"PC04925_MSA1003"
"1051","Lachnospiraceae UCG-004",7.34020376405649e-06,"PC04925_MSA1003"
"1052","Lachnospiraceae UCG-008",0,"PC04925_MSA1003"
"1053","Lactonifactor",0,"PC04925_MSA1003"
"1054","Marvinbryantia",0,"PC04925_MSA1003"
"1055","Odoribacter",0,"PC04925_MSA1003"
"1056","Oryza sativa Indica Group (long-grained rice)",0,"PC04925_MSA1003"
"1057","Other",0.00345723597287061,"PC04925_MSA1003"
"1058","Oxalobacter",7.34020376405649e-06,"PC04925_MSA1003"
"1059","Parasutterella",0,"PC04925_MSA1003"
"1060","Phascolarctobacterium",1.4680407528113e-05,"PC04925_MSA1003"
"1061","Porphyromonas",0.17383804574415,"PC04925_MSA1003"
"1062","Raoultella",0.000256907131741977,"PC04925_MSA1003"
"1063","Roseburia",0.000110103056460847,"PC04925_MSA1003"
"1064","Ruminiclostridium",0,"PC04925_MSA1003"
"1065","Ruminiclostridium 5",3.67010188202824e-05,"PC04925_MSA1003"
"1066","Ruminiclostridium 9",0,"PC04925_MSA1003"
"1067","Ruminococcaceae NK4A214 group",8.80824451686779e-05,"PC04925_MSA1003"
"1068","Ruminococcaceae UCG-002",0.000117443260224904,"PC04925_MSA1003"
"1069","Ruminococcaceae UCG-003",7.34020376405649e-06,"PC04925_MSA1003"
"1070","Ruminococcaceae UCG-004",7.34020376405649e-06,"PC04925_MSA1003"
"1071","Ruminococcaceae UCG-005",3.67010188202824e-05,"PC04925_MSA1003"
"1072","Ruminococcaceae UCG-013",2.20206112921695e-05,"PC04925_MSA1003"
"1073","Ruminococcaceae UCG-014",4.40412225843389e-05,"PC04925_MSA1003"
"1074","Ruminococcus 1",0.000264247335506034,"PC04925_MSA1003"
"1075","Ruminococcus 2",0.000234886520449808,"PC04925_MSA1003"
"1076","Sellimonas",0,"PC04925_MSA1003"
"1077","Serratia",0.0134105522769312,"PC04925_MSA1003"
"1078","Succiniclasticum",0,"PC04925_MSA1003"
"1079","Tyzzerella",0,"PC04925_MSA1003"
"1080","Tyzzerella 3",0,"PC04925_MSA1003"
"1081","Acinetobacter",0,"PC04925_Seq200"
"1082","Actinomyces",0,"PC04925_Seq200"
"1083","Alistipes",7.09370788110946e-05,"PC04925_Seq200"
"1084","Anaerostipes",0,"PC04925_Seq200"
"1085","Bacteroides",0.000186209831879123,"PC04925_Seq200"
"1086","Bifidobacterium",0,"PC04925_Seq200"
"1087","Bilophila",1.77342697027736e-05,"PC04925_Seq200"
"1088","Clostridium",NA,"PC04925_Seq200"
"1089","Lachnoclostridium",1.77342697027736e-05,"PC04925_Seq200"
"1090","Collinsella",0,"PC04925_Seq200"
"1091","Coprobacillus",NA,"PC04925_Seq200"
"1092","Cryptococcus",NA,"PC04925_Seq200"
"1093","Deinococcus",0,"PC04925_Seq200"
"1094","Enterococcus",0.0924664822302618,"PC04925_Seq200"
"1095","Fusobacterium",2.66014045541605e-05,"PC04925_Seq200"
"1096","Helicobacter",0,"PC04925_Seq200"
"1097","Listeria",0.163687309356601,"PC04925_Seq200"
"1098","Neisseria",8.86713485138682e-06,"PC04925_Seq200"
"1099","Paenibacillus",8.86713485138682e-06,"PC04925_Seq200"
"1100","Parabacteroides",1.77342697027736e-05,"PC04925_Seq200"
"1101","Pediococcus",0,"PC04925_Seq200"
"1102","Porphyromonadaceae",NA,"PC04925_Seq200"
"1103","Propionibacterium",NA,"PC04925_Seq200"
"1104","Pseudomonas",0.0449386394268284,"PC04925_Seq200"
"1105","Pyramidobacter",0,"PC04925_Seq200"
"1106","Ralstonia",1.77342697027736e-05,"PC04925_Seq200"
"1107","Rhodobacter",0,"PC04925_Seq200"
"1108","Saccharomyces",NA,"PC04925_Seq200"
"1109","Salmonella",NA,"PC04925_Seq200"
"1110","Streptococcus",3.54685394055473e-05,"PC04925_Seq200"
"1111","Subdoligranulum",7.09370788110946e-05,"PC04925_Seq200"
"1112","Clostridium innocuum group",0,"PC04925_Seq200"
"1113","Eubacterium coprostanoligenes group",3.54685394055473e-05,"PC04925_Seq200"
"1114","Eubacterium eligens group",0,"PC04925_Seq200"
"1115","Eubacterium hallii group",0,"PC04925_Seq200"
"1116","Eubacterium rectale group",8.86713485138682e-05,"PC04925_Seq200"
"1117","Eubacterium ventriosum group",8.86713485138682e-06,"PC04925_Seq200"
"1118","Eubacterium xylanophilum group",0,"PC04925_Seq200"
"1119","Ruminococcus gauvreauii group",8.86713485138682e-06,"PC04925_Seq200"
"1120","Ruminococcus torques group",0,"PC04925_Seq200"
"1121","Adlercreutzia",0,"PC04925_Seq200"
"1122","Akkermansia",9.7538483365255e-05,"PC04925_Seq200"
"1123","Ambiguous_taxa",4.43356742569341e-05,"PC04925_Seq200"
"1124","Anaerofilum",0,"PC04925_Seq200"
"1125","Anaerotruncus",8.86713485138682e-06,"PC04925_Seq200"
"1126","Blautia",0.000115272753068029,"PC04925_Seq200"
"1127","Butyricicoccus",0,"PC04925_Seq200"
"1128","Candidatus Stoquefichus",0,"PC04925_Seq200"
"1129","Carnobacterium",0.00111725899127474,"PC04925_Seq200"
"1130","Christensenellaceae R-7 group",0,"PC04925_Seq200"
"1131","Clostridium sensu stricto 1",1.77342697027736e-05,"PC04925_Seq200"
"1132","Coprococcus 1",0,"PC04925_Seq200"
"1133","Coprococcus 2",5.32028091083209e-05,"PC04925_Seq200"
"1134","Coprococcus 3",0,"PC04925_Seq200"
"1135","Defluviitaleaceae UCG-011",0,"PC04925_Seq200"
"1136","Dialister",8.86713485138682e-06,"PC04925_Seq200"
"1137","Dorea",8.86713485138682e-06,"PC04925_Seq200"
"1138","Eisenbergiella",0,"PC04925_Seq200"
"1139","Enterobacter",0.00349365113144641,"PC04925_Seq200"
"1140","Erwinia",0.000478825281974888,"PC04925_Seq200"
"1141","Erysipelatoclostridium",0,"PC04925_Seq200"
"1142","Erysipelotrichaceae UCG-003",8.86713485138682e-06,"PC04925_Seq200"
"1143","Faecalibacterium",4.43356742569341e-05,"PC04925_Seq200"
"1144","Family XIII AD3011 group",8.86713485138682e-06,"PC04925_Seq200"
"1145","Flavonifractor",0,"PC04925_Seq200"
"1146","Fusicatenibacter",5.32028091083209e-05,"PC04925_Seq200"
"1147","Gordonibacter",0,"PC04925_Seq200"
"1148","Gossypium arboreum",0,"PC04925_Seq200"
"1149","Holdemania",0,"PC04925_Seq200"
"1150","Hungatella",0,"PC04925_Seq200"
"1151","Intestinibacter",0,"PC04925_Seq200"
"1152","Intestinimonas",0,"PC04925_Seq200"
"1153","Kluyvera",0.00192416826275094,"PC04925_Seq200"
"1154","Lachnospira",2.66014045541605e-05,"PC04925_Seq200"
"1155","Lachnospiraceae FCS020 group",0,"PC04925_Seq200"
"1156","Lachnospiraceae ND3007 group",2.66014045541605e-05,"PC04925_Seq200"
"1157","Lachnospiraceae NK4A136 group",2.66014045541605e-05,"PC04925_Seq200"
"1158","Lachnospiraceae UCG-001",0,"PC04925_Seq200"
"1159","Lachnospiraceae UCG-004",0,"PC04925_Seq200"
"1160","Lachnospiraceae UCG-008",8.86713485138682e-06,"PC04925_Seq200"
"1161","Lactonifactor",0,"PC04925_Seq200"
"1162","Marvinbryantia",0,"PC04925_Seq200"
"1163","Odoribacter",0,"PC04925_Seq200"
"1164","Oryza sativa Indica Group (long-grained rice)",0,"PC04925_Seq200"
"1165","Other",0.00133007022770802,"PC04925_Seq200"
"1166","Oxalobacter",0,"PC04925_Seq200"
"1167","Parasutterella",0,"PC04925_Seq200"
"1168","Phascolarctobacterium",8.86713485138682e-06,"PC04925_Seq200"
"1169","Porphyromonas",0,"PC04925_Seq200"
"1170","Raoultella",0.105926792934667,"PC04925_Seq200"
"1171","Roseburia",4.43356742569341e-05,"PC04925_Seq200"
"1172","Ruminiclostridium",0,"PC04925_Seq200"
"1173","Ruminiclostridium 5",8.86713485138682e-06,"PC04925_Seq200"
"1174","Ruminiclostridium 9",0,"PC04925_Seq200"
"1175","Ruminococcaceae NK4A214 group",7.09370788110946e-05,"PC04925_Seq200"
"1176","Ruminococcaceae UCG-002",7.09370788110946e-05,"PC04925_Seq200"
"1177","Ruminococcaceae UCG-003",8.86713485138682e-06,"PC04925_Seq200"
"1178","Ruminococcaceae UCG-004",8.86713485138682e-06,"PC04925_Seq200"
"1179","Ruminococcaceae UCG-005",3.54685394055473e-05,"PC04925_Seq200"
"1180","Ruminococcaceae UCG-013",0,"PC04925_Seq200"
"1181","Ruminococcaceae UCG-014",2.66014045541605e-05,"PC04925_Seq200"
"1182","Ruminococcus 1",8.86713485138682e-05,"PC04925_Seq200"
"1183","Ruminococcus 2",0.000150741292473576,"PC04925_Seq200"
"1184","Sellimonas",0,"PC04925_Seq200"
"1185","Serratia",0.0102149393487976,"PC04925_Seq200"
"1186","Succiniclasticum",0,"PC04925_Seq200"
"1187","Tyzzerella",0,"PC04925_Seq200"
"1188","Tyzzerella 3",0,"PC04925_Seq200"
"1189","Acinetobacter",0,"PC04925_Seq2000"
"1190","Actinomyces",0,"PC04925_Seq2000"
"1191","Alistipes",0.000251228928173649,"PC04925_Seq2000"
"1192","Anaerostipes",2.51228928173649e-05,"PC04925_Seq2000"
"1193","Bacteroides",0.000418714880289416,"PC04925_Seq2000"
"1194","Bifidobacterium",0,"PC04925_Seq2000"
"1195","Bilophila",3.34971904231533e-05,"PC04925_Seq2000"
"1196","Clostridium",NA,"PC04925_Seq2000"
"1197","Lachnoclostridium",2.51228928173649e-05,"PC04925_Seq2000"
"1198","Collinsella",2.51228928173649e-05,"PC04925_Seq2000"
"1199","Coprobacillus",NA,"PC04925_Seq2000"
"1200","Cryptococcus",NA,"PC04925_Seq2000"
"1201","Deinococcus",0,"PC04925_Seq2000"
"1202","Enterococcus",0.101680721529482,"PC04925_Seq2000"
"1203","Fusobacterium",5.02457856347299e-05,"PC04925_Seq2000"
"1204","Helicobacter",0,"PC04925_Seq2000"
"1205","Listeria",0.15743679498882,"PC04925_Seq2000"
"1206","Neisseria",0,"PC04925_Seq2000"
"1207","Paenibacillus",1.67485952115766e-05,"PC04925_Seq2000"
"1208","Parabacteroides",5.86200832405182e-05,"PC04925_Seq2000"
"1209","Pediococcus",0,"PC04925_Seq2000"
"1210","Porphyromonadaceae",NA,"PC04925_Seq2000"
"1211","Propionibacterium",NA,"PC04925_Seq2000"
"1212","Pseudomonas",0.0516526676325023,"PC04925_Seq2000"
"1213","Pyramidobacter",0,"PC04925_Seq2000"
"1214","Ralstonia",8.37429760578832e-06,"PC04925_Seq2000"
"1215","Rhodobacter",8.37429760578832e-06,"PC04925_Seq2000"
"1216","Saccharomyces",NA,"PC04925_Seq2000"
"1217","Salmonella",NA,"PC04925_Seq2000"
"1218","Streptococcus",1.67485952115766e-05,"PC04925_Seq2000"
"1219","Subdoligranulum",0.000376843392260474,"PC04925_Seq2000"
"1220","Clostridium innocuum group",0,"PC04925_Seq2000"
"1221","Eubacterium coprostanoligenes group",3.34971904231533e-05,"PC04925_Seq2000"
"1222","Eubacterium eligens group",8.37429760578832e-06,"PC04925_Seq2000"
"1223","Eubacterium hallii group",4.18714880289416e-05,"PC04925_Seq2000"
"1224","Eubacterium rectale group",0.000209357440144708,"PC04925_Seq2000"
"1225","Eubacterium ventriosum group",0,"PC04925_Seq2000"
"1226","Eubacterium xylanophilum group",8.37429760578832e-06,"PC04925_Seq2000"
"1227","Ruminococcus gauvreauii group",8.37429760578832e-06,"PC04925_Seq2000"
"1228","Ruminococcus torques group",8.37429760578832e-06,"PC04925_Seq2000"
"1229","Adlercreutzia",0,"PC04925_Seq2000"
"1230","Akkermansia",0.000318223309019956,"PC04925_Seq2000"
"1231","Ambiguous_taxa",8.37429760578831e-05,"PC04925_Seq2000"
"1232","Anaerofilum",0,"PC04925_Seq2000"
"1233","Anaerotruncus",0,"PC04925_Seq2000"
"1234","Blautia",0.000117240166481036,"PC04925_Seq2000"
"1235","Butyricicoccus",0.00010049157126946,"PC04925_Seq2000"
"1236","Candidatus Stoquefichus",0,"PC04925_Seq2000"
"1237","Carnobacterium",0.000929547034242503,"PC04925_Seq2000"
"1238","Christensenellaceae R-7 group",1.67485952115766e-05,"PC04925_Seq2000"
"1239","Clostridium sensu stricto 1",3.34971904231533e-05,"PC04925_Seq2000"
"1240","Coprococcus 1",8.37429760578832e-06,"PC04925_Seq2000"
"1241","Coprococcus 2",0.000142363059298401,"PC04925_Seq2000"
"1242","Coprococcus 3",0,"PC04925_Seq2000"
"1243","Defluviitaleaceae UCG-011",0,"PC04925_Seq2000"
"1244","Dialister",3.34971904231533e-05,"PC04925_Seq2000"
"1245","Dorea",8.37429760578831e-05,"PC04925_Seq2000"
"1246","Eisenbergiella",0,"PC04925_Seq2000"
"1247","Enterobacter",0.0028640097811796,"PC04925_Seq2000"
"1248","Erwinia",0.000510832153953087,"PC04925_Seq2000"
"1249","Erysipelatoclostridium",0,"PC04925_Seq2000"
"1250","Erysipelotrichaceae UCG-003",4.18714880289416e-05,"PC04925_Seq2000"
"1251","Faecalibacterium",0.00054432934437624,"PC04925_Seq2000"
"1252","Family XIII AD3011 group",0,"PC04925_Seq2000"
"1253","Flavonifractor",0,"PC04925_Seq2000"
"1254","Fusicatenibacter",4.18714880289416e-05,"PC04925_Seq2000"
"1255","Gordonibacter",0,"PC04925_Seq2000"
"1256","Gossypium arboreum",0,"PC04925_Seq2000"
"1257","Holdemania",0,"PC04925_Seq2000"
"1258","Hungatella",0,"PC04925_Seq2000"
"1259","Intestinibacter",0,"PC04925_Seq2000"
"1260","Intestinimonas",0,"PC04925_Seq2000"
"1261","Kluyvera",0.00180884828285028,"PC04925_Seq2000"
"1262","Lachnospira",2.51228928173649e-05,"PC04925_Seq2000"
"1263","Lachnospiraceae FCS020 group",0,"PC04925_Seq2000"
"1264","Lachnospiraceae ND3007 group",1.67485952115766e-05,"PC04925_Seq2000"
"1265","Lachnospiraceae NK4A136 group",5.86200832405182e-05,"PC04925_Seq2000"
"1266","Lachnospiraceae UCG-001",7.53686784520948e-05,"PC04925_Seq2000"
"1267","Lachnospiraceae UCG-004",0,"PC04925_Seq2000"
"1268","Lachnospiraceae UCG-008",0,"PC04925_Seq2000"
"1269","Lactonifactor",0,"PC04925_Seq2000"
"1270","Marvinbryantia",0,"PC04925_Seq2000"
"1271","Odoribacter",0,"PC04925_Seq2000"
"1272","Oryza sativa Indica Group (long-grained rice)",0,"PC04925_Seq2000"
"1273","Other",0.00122264745044509,"PC04925_Seq2000"
"1274","Oxalobacter",8.37429760578832e-06,"PC04925_Seq2000"
"1275","Parasutterella",0,"PC04925_Seq2000"
"1276","Phascolarctobacterium",3.34971904231533e-05,"PC04925_Seq2000"
"1277","Porphyromonas",0,"PC04925_Seq2000"
"1278","Raoultella",0.0918157989498631,"PC04925_Seq2000"
"1279","Roseburia",0.00020098314253892,"PC04925_Seq2000"
"1280","Ruminiclostridium",8.37429760578832e-06,"PC04925_Seq2000"
"1281","Ruminiclostridium 5",5.02457856347299e-05,"PC04925_Seq2000"
"1282","Ruminiclostridium 9",0,"PC04925_Seq2000"
"1283","Ruminococcaceae NK4A214 group",0.000125614464086825,"PC04925_Seq2000"
"1284","Ruminococcaceae UCG-002",0.000192608844933131,"PC04925_Seq2000"
"1285","Ruminococcaceae UCG-003",2.51228928173649e-05,"PC04925_Seq2000"
"1286","Ruminococcaceae UCG-004",8.37429760578832e-06,"PC04925_Seq2000"
"1287","Ruminococcaceae UCG-005",2.51228928173649e-05,"PC04925_Seq2000"
"1288","Ruminococcaceae UCG-013",3.34971904231533e-05,"PC04925_Seq2000"
"1289","Ruminococcaceae UCG-014",5.86200832405182e-05,"PC04925_Seq2000"
"1290","Ruminococcus 1",0.000159111654509978,"PC04925_Seq2000"
"1291","Ruminococcus 2",0.000251228928173649,"PC04925_Seq2000"
"1292","Sellimonas",0,"PC04925_Seq2000"
"1293","Serratia",0.00823193454648991,"PC04925_Seq2000"
"1294","Succiniclasticum",0,"PC04925_Seq2000"
"1295","Tyzzerella",1.67485952115766e-05,"PC04925_Seq2000"
"1296","Tyzzerella 3",0,"PC04925_Seq2000"
"1297","Acinetobacter",NA,"PC07578_MSA1000"
"1298","Actinomyces",NA,"PC07578_MSA1000"
"1299","Alistipes",NA,"PC07578_MSA1000"
"1300","Anaerostipes",NA,"PC07578_MSA1000"
"1301","Bacteroides",NA,"PC07578_MSA1000"
"1302","Bifidobacterium",NA,"PC07578_MSA1000"
"1303","Bilophila",NA,"PC07578_MSA1000"
"1304","Clostridium",NA,"PC07578_MSA1000"
"1305","Lachnoclostridium",NA,"PC07578_MSA1000"
"1306","Collinsella",NA,"PC07578_MSA1000"
"1307","Coprobacillus",NA,"PC07578_MSA1000"
"1308","Cryptococcus",NA,"PC07578_MSA1000"
"1309","Deinococcus",NA,"PC07578_MSA1000"
"1310","Enterococcus",NA,"PC07578_MSA1000"
"1311","Fusobacterium",NA,"PC07578_MSA1000"
"1312","Helicobacter",NA,"PC07578_MSA1000"
"1313","Listeria",NA,"PC07578_MSA1000"
"1314","Neisseria",NA,"PC07578_MSA1000"
